,max amp,std,kurtosis,skewness,power,rise time,fall time,peak entropy,distance,grid_x,grid_y,angle,real_x,real_y,plateau_sizes 1,plateau_sizes 2,left_edges 1,left_edges 2,right_edges 1,right_edges 2,peak_heights 1,peak_heights 2,left_thresholds 1,left_thresholds 2,right_thresholds 1,right_thresholds 2,prominences 1,prominences 2,left_bases 1,left_bases 2,right_bases 1,right_bases 2,widths 1,widths 2,width_heights 1,width_heights 2,left_ips 1,left_ips 2,right_ips 1,right_ips 2,label
big_pole_sensor_50cm_2_14 8_filtered.csv,0.32907035715107213,0.11996154484229794,0.11425955807107155,0.757531913233481,0.22139134110412872,0.09090909090909091,0.11864406779661016,0.2987906206358179,0.3998397435897436,0.5789473684210527,0.4117647058823529,0.5772394217792131,0.5789473684210527,0.411764705882353,0.0,1.0,0.5944055944055944,0.9095477386934674,0.5944055944055944,0.9095477386934674,0.32907035715107213,0.0813156464679556,0.2783848234145653,0.06615857045572597,0.16166466708910643,0.05362191122486467,0.33472511208168315,0.10022947260221488,0.611764705882353,0.8248587570621468,0.5178571428571429,1.0,0.24162754453929974,0.45663667805459335,0.024671977461883713,0.012279866569922065,0.6691138865348212,0.8203458867651277,0.5823544773601219,1.0,1.0
big_pole_sensor_50cm_2_14 7_filtered.csv,0.41085221210310274,0.16293042056543272,0.08767887547136033,0.8020631362285784,0.277888914120236,0.09090909090909091,0.13559322033898305,0.3045665539800255,0.3437500000000001,0.5789473684210527,0.3529411764705882,0.582852501208661,0.5789473684210527,0.35294117647058826,0.0,1.0,0.5944055944055944,0.9547738693467337,0.5944055944055944,0.9547738693467337,0.41085221210310274,0.10333862990692345,0.4256113632065488,0.07875711494980026,0.06554530899388314,0.05753675956502485,0.42171882673884037,0.05475943067420661,0.7294117647058823,0.7909604519774012,0.4642857142857143,1.0,0.2595915898184078,0.2505794538416289,0.0027719015343438107,0.0696255222894933,0.583735667553183,0.9042765287463482,0.5348803404294673,1.0,1.0
big_pole_sensor_50cm_2_14 6_filtered.csv,0.5560838182131174,0.23166614839926736,0.06074733262646168,0.8522223222707891,0.3654665001487798,0.11363636363636362,0.13559322033898305,0.0,0.2844551282051283,0.5789473684210527,0.2941176470588235,0.58984947162113,0.5789473684210527,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.5560838182131174,0.0,0.42956552117211966,0.0,0.18198482418312814,0.0,0.5651413575696399,0.0,0.7058823529411764,0.0,0.8035714285714285,0.0,0.4480794488382321,0.0,0.03599649472449929,0.0,0.6533617470224058,0.0,0.8298481204059758,0.0,1.0
big_pole_sensor_50cm_2_14 5_filtered.csv,0.5370216884851761,0.19480320689182282,0.07066775111849144,0.8330160535086883,0.3280440628720638,0.09090909090909091,0.11864406779661016,0.0,0.22996794871794876,0.5789473684210527,0.23529411764705882,0.598810145144795,0.5789473684210527,0.23529411764705882,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.5370216884851761,0.0,0.46746005635505455,0.0,0.20033137516461313,0.0,0.545763539401005,0.0,0.4235294117647059,0.0,0.7142857142857143,0.0,0.3789698610296512,0.0,0.035240852802213396,0.0,0.6653380334068536,0.0,0.7525063569541466,0.0,1.0
big_pole_sensor_50cm_2_14 4_filtered.csv,0.6429969342162776,0.2409077607728891,0.055312176709630685,0.8631207536769268,0.38902962097393273,0.09090909090909091,0.11864406779661016,0.0,0.17307692307692304,0.5789473684210527,0.1764705882352941,0.6106873249183323,0.5789473684210527,0.1764705882352941,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.6429969342162776,0.0,0.5710785871486668,0.0,0.18325239244093497,0.0,0.6592751432749931,0.0,0.38823529411764707,0.0,0.9107142857142857,0.0,0.7389913714844705,0.0,0.0017607887327964287,0.0,0.31069801660088797,0.0,0.9153390726184263,0.0,1.0
big_pole_sensor_50cm_2_14 3_filtered.csv,0.7586064132047795,0.40300451703613177,0.030075255059225085,0.9184957772418176,0.547704019130287,0.11363636363636362,0.1694915254237288,0.1915492241638233,0.11618589743589744,0.5789473684210527,0.1176470588235294,0.6271593803504071,0.5789473684210527,0.11764705882352944,0.0,1.0,0.5944055944055944,0.7638190954773869,0.5944055944055944,0.7638190954773869,0.7586064132047795,0.07291810448279153,0.40136189978163866,0.04397852732786674,0.18294074855249384,0.04121361586604822,0.7694352266239848,0.04235207788109865,0.36470588235294116,0.7909604519774012,0.9732142857142857,0.985,0.5526583779113976,0.2983562311517404,0.054340379353210705,0.046367523187566706,0.6716532708534819,0.7044392869906215,0.9767974709644511,0.8207597717621771,1.0
big_pole_sensor_50cm_2_14 2_filtered.csv,0.8314173784715433,0.265555448339268,0.021122456258807987,0.9405259961699324,0.6359262285047517,0.09090909090909091,0.13559322033898305,0.1840640987866032,0.0608974358974359,0.5789473684210527,0.058823529411764705,0.6514653428378605,0.5789473684210527,0.05882352941176472,0.0,1.0,0.24475524475524474,0.5577889447236181,0.24475524475524474,0.5577889447236181,0.8314173784715433,0.07440328711586242,0.011782481121121654,0.015871934990221968,0.33301978390513054,0.04676911026747837,0.8493857296661956,0.04101397169540961,0.24705882352941178,0.5084745762711864,0.4999999999999999,0.72,0.5275606766376657,0.410156563973906,0.018552253428996315,0.048949083780987356,0.1977169196551103,0.4528538273511139,0.5558148588059189,0.6160109891489315,1.0
big_pole_sensor_50cm_2_14 1_filtered.csv,0.7454473077721079,0.23618875645100176,0.025051347934501318,0.9306780860788755,0.5943085512825868,0.0681818181818182,0.2542372881355932,0.1977629498598933,0.005608974358974367,0.5789473684210527,0.0,0.6906812531250043,0.5789473684210527,0.0,0.0,1.0,0.24475524475524474,0.09547738693467336,0.24475524475524474,0.09547738693467336,0.7454473077721079,0.07565019365206788,0.12059620140500167,0.2174396900549298,0.34993866502702103,0.04059596429599769,0.734616657666912,0.01612269044594797,0.3058823529411765,0.05649717514124294,0.9642857142857143,0.13,0.2550848373145192,0.1561564090703924,0.19356917836845894,0.06879776196361463,0.24479237671585086,0.05031709192790154,0.2507648457266094,0.11320435221261085,1.0
big_pole_sensor_50cm_2_14 17_filtered.csv,0.047168548133978624,0.018142575169460058,0.39470944153896237,0.4248681316276499,0.04831964613320081,0.09090909090909091,0.15254237288135591,0.0,0.9086538461538461,0.5789473684210527,0.9411764705882353,0.5531875939912637,0.5789473684210527,0.9411764705882353,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.047168548133978624,0.0,0.04636447652791158,0.0,0.07781516223174212,0.0,0.0481204299038615,0.0,0.8705882352941177,0.0,0.8928571428571427,0.0,0.473945620822013,0.0,0.013720599142789922,0.0,0.707791625214011,0.0,0.907189883857805,0.0,1.0
big_pole_sensor_50cm_2_14 16_filtered.csv,0.06465409979808925,0.01652071071306955,0.39405951865384725,0.4252718886977579,0.04832097541690019,0.11363636363636362,0.2033898305084746,0.0,0.8525641025641025,0.5789473684210527,0.8823529411764706,0.5546768340521449,0.5789473684210527,0.8823529411764706,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.06465409979808925,0.0,0.032396841309346,0.0,0.40939060627986973,0.0,0.06583173946023296,0.0,0.3764705882352941,0.0,0.4553571428571429,0.0,0.21229255153390314,0.0,0.014829711551743122,0.0,0.6482561304998053,0.0,0.528215242943842,0.0,1.0
big_pole_sensor_50cm_2_14 15_filtered.csv,0.07868203560517648,0.020825061310602036,0.35078810748694694,0.4669556520691678,0.05861297985524593,0.13636363636363638,0.11864406779661016,0.0,0.794070512820513,0.5789473684210527,0.8235294117647058,0.5563407069562475,0.5789473684210527,0.8235294117647058,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.07868203560517648,0.0,0.060684353462242456,0.0,0.09270280905220654,0.0,0.0807661957745188,0.0,0.2,0.0,0.7499999999999999,0.0,0.7244232268611168,0.0,0.01099150720292164,0.0,0.17250762659432178,0.0,0.7834430623348778,0.0,1.0
big_pole_sensor_50cm_2_14 14_filtered.csv,0.12548373948857616,0.03794611423509317,0.2473604715451885,0.5779698244296271,0.09646840977301788,0.13636363636363638,0.15254237288135591,0.0,0.7451923076923077,0.5789473684210527,0.7647058823529411,0.558211800375841,0.5789473684210527,0.7647058823529411,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.12548373948857616,0.0,0.19028609235979227,0.0,0.15245390797420183,0.0,0.12925512111811918,0.0,0.6941176470588235,0.0,0.8214285714285713,0.0,0.5164346106432802,0.0,0.00690169687958549,0.0,0.5672232533934063,0.0,0.8453164730963416,0.0,1.0
big_pole_sensor_50cm_2_14 13_filtered.csv,0.10323434266578754,0.02645935019303826,0.3022033862553906,0.516667284838632,0.07311523339369183,0.09090909090909091,0.2033898305084746,0.0,0.6834935897435898,0.5789473684210527,0.7058823529411764,0.5603313350504403,0.5789473684210527,0.7058823529411764,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.10323434266578754,0.0,0.03820052086097431,0.0,0.0725351008061664,0.0,0.10713867814426575,0.0,0.6941176470588235,0.0,0.9017857142857143,0.0,0.5786098241906497,0.0,0.0027515375595921834,0.0,0.556480553311994,0.0,0.9149240602029878,0.0,1.0
big_pole_sensor_50cm_2_14 12_filtered.csv,0.15338524541790965,0.0548830992778411,0.1991713072120196,0.6367078921989094,0.1253863055553169,0.11363636363636362,0.1694915254237288,0.0,0.6306089743589745,0.5789473684210527,0.6470588235294117,0.5627522211343575,0.5789473684210527,0.6470588235294117,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.15338524541790965,0.0,0.02682982858865182,0.0,0.1488052778512465,0.0,0.156657511598416,0.0,0.1411764705882353,0.0,0.8660714285714285,0.0,0.4988150835701977,0.0,0.01427255074218147,0.0,0.6413558980571743,0.0,0.8839873548222561,0.0,1.0
big_pole_sensor_50cm_2_14 11_filtered.csv,0.17482692554571372,0.04887423230647693,0.2117376776009414,0.620817919802189,0.11670296577753911,0.11363636363636362,0.11864406779661016,0.0,0.5737179487179488,0.5789473684210527,0.5882352941176471,0.5655435091336766,0.5789473684210527,0.588235294117647,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.17482692554571372,0.0,0.23662829725032544,0.0,0.004415697294946122,0.0,0.17849251150961232,0.0,0.4823529411764706,0.0,0.8660714285714285,0.0,0.6311346197056285,0.0,0.014873389143825858,0.0,0.4381611983406647,0.0,0.8839873548222561,0.0,1.0
big_pole_sensor_50cm_2_14 10_filtered.csv,0.1968892956202287,0.07448308417328486,0.1660372770081759,0.6807755270689918,0.153414912867213,0.09090909090909091,0.1864406779661017,0.0,0.5184294871794872,0.5789473684210527,0.5294117647058824,0.5687970370350803,0.5789473684210527,0.5294117647058822,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.1968892956202287,0.0,0.03799067665186652,0.0,0.22483815626590806,0.0,0.19624742543885154,0.0,0.7411764705882353,0.0,0.9999999999999999,0.0,0.5649729749346983,0.0,0.046204284368230084,0.0,0.6809878013149606,0.0,1.0,0.0,1.0
big_pole_sensor_50cm_2_13 9_filtered.csv,0.3278935457472205,0.1801685864842448,0.08444836440463213,0.8077708432824615,0.28633525997043463,0.11363636363636362,0.2033898305084746,0.34175889031299145,0.4599358974358976,0.5263157894736841,0.47058823529411764,0.5263275988465328,0.5263157894736842,0.4705882352941177,0.0,1.0,0.5944055944055944,0.8793969849246231,0.5944055944055944,0.8793969849246231,0.3278935457472205,0.12405555122021868,0.24730131237343972,0.01612588058065572,0.12850568987379626,0.14097939088058098,0.3254880308184615,0.14698038081881865,0.047058823529411764,0.8700564971751412,0.5892857142857143,1.0,0.2825535575685347,0.5422369026598464,0.07703307792900119,0.023145794325741584,0.6815871414052612,0.7854794469579494,0.6442278881215857,1.0,1.0
big_pole_sensor_50cm_2_13 8_filtered.csv,0.3657250601517341,0.18192938741195458,0.08361849762982687,0.8092586615119679,0.2886376527879481,0.09090909090909091,0.13559322033898305,0.328792996023961,0.3942307692307693,0.5263157894736841,0.4117647058823529,0.5263275988465328,0.5263157894736842,0.411764705882353,0.0,1.0,0.5944055944055944,0.9195979899497487,0.5944055944055944,0.9195979899497487,0.3657250601517341,0.1167439835230469,0.41561285858032504,0.10695436211048079,0.009126212021088223,0.028576001956442144,0.35432433143700326,0.10495138611161155,0.21176470588235294,0.9096045197740112,0.6517857142857143,1.0,0.30656371117458464,0.39785740082829096,0.1412448122734544,0.046603351390231675,0.7106219147907715,0.8442876946373765,0.6983671225378654,1.0,1.0
big_pole_sensor_50cm_2_13 7_filtered.csv,0.3775851138535051,0.14813492881573193,0.0960951173769673,0.7875066799975838,0.2576506711334979,0.09090909090909091,0.0847457627118644,0.2977012632322073,0.34134615384615385,0.5263157894736841,0.3529411764705882,0.5263275988465328,0.5263157894736842,0.35294117647058826,0.0,1.0,0.5944055944055944,0.9547738693467337,0.5944055944055944,0.9547738693467337,0.3775851138535051,0.09068360911207717,0.10719906189476378,0.0808109276354289,0.4010063120864253,0.02355232845009779,0.3802084872341112,0.042998101369928855,0.3764705882352941,0.943502824858757,0.7053571428571427,1.0,0.36876032373845063,0.25138708502080914,0.05158962890694898,0.06485985730831735,0.6716010793636779,0.9039475667135365,0.7447721806089638,1.0,1.0
big_pole_sensor_50cm_2_13 6_filtered.csv,0.5838599594033437,0.23536086691377053,0.05986038252150006,0.8539846714577302,0.3691754845666046,0.11363636363636362,0.11864406779661016,0.0,0.2828525641025641,0.5263157894736841,0.2941176470588235,0.5263275988465328,0.5263157894736842,0.29411764705882354,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.5838599594033437,0.0,0.09033130436928523,0.0,0.6438375555567811,0.0,0.5910264836221711,0.0,0.7294117647058823,0.0,0.5892857142857143,0.0,0.288569522752778,0.0,0.05242089301213079,0.0,0.6723488061237187,0.0,0.6442278881215857,0.0,1.0
big_pole_sensor_50cm_2_13 5_filtered.csv,0.6946388371215743,0.2910855928820071,0.045246957449347154,0.8842051491352236,0.4410674293869118,0.09090909090909091,0.11864406779661016,0.0,0.23157051282051286,0.5263157894736841,0.23529411764705882,0.5263275988465328,0.5263157894736842,0.23529411764705882,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.6946388371215743,0.0,0.07911976277601938,0.0,0.6381066414783353,0.0,0.701993732489927,0.0,0.7294117647058823,0.0,0.6249999999999999,0.0,0.3133602788802798,0.0,0.06754205500354618,0.0,0.6719395836056994,0.0,0.6751645935023174,0.0,1.0
big_pole_sensor_50cm_2_13 4_filtered.csv,0.8065551501842556,0.41739597745990353,0.027094919838220537,0.9256567085033853,0.5743318300869958,0.11363636363636362,0.13559322033898305,0.0,0.17227564102564105,0.5263157894736841,0.1764705882352941,0.5263275988465328,0.5263157894736842,0.1764705882352941,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.8065551501842556,0.0,0.3058655830604421,0.0,0.11836569404564716,0.0,0.8245430429732488,0.0,0.011764705882352941,0.0,0.7232142857142857,0.0,0.7374101733129712,0.0,0.01475568047822709,0.0,0.12431912430863479,0.0,0.7602405332993296,0.0,1.0
big_pole_sensor_50cm_2_13 3_filtered.csv,0.8488316262726506,0.524576888053155,0.01822371930277348,0.9479777937936085,0.6698622076336525,0.09090909090909091,0.11864406779661016,0.0,0.11458333333333334,0.5263157894736841,0.1176470588235294,0.5263275988465328,0.5263157894736842,0.11764705882352944,0.0,0.0,0.5944055944055944,0.0,0.5944055944055944,0.0,0.8488316262726506,0.0,0.13277726884763508,0.0,0.053739414668864414,0.0,0.869764402593129,0.0,0.5176470588235293,0.0,0.9017857142857143,0.0,0.6661515972281324,0.0,0.0018009105751583812,0.0,0.4142640221345168,0.0,0.9085296091187935,0.0,1.0
big_pole_sensor_50cm_2_13 2_filtered.csv,0.8198423139499074,0.3279661110307858,0.014583036160415903,0.9576389216558095,0.7182801846873732,0.0681818181818182,0.3220338983050847,0.0,0.05448717948717949,0.5263157894736841,0.058823529411764705,0.5263275988465328,0.5263157894736842,0.05882352941176472,0.0,0.0,0.24475524475524474,0.0,0.24475524475524474,0.0,0.8198423139499074,0.0,0.2929261685955267,0.0,0.3643403420180248,0.0,0.8331439470632842,0.0,0.2823529411764706,0.0,0.7767857142857143,0.0,0.39419672627030317,0.0,0.047260461741141284,0.0,0.22596219389155464,0.0,0.41078237489903635,0.0,1.0
big_pole_sensor_50cm_2_13 1_filtered.csv,0.88507850881229,0.38955666397456135,0.006430320942230783,0.9805046041807864,0.8539665039452228,0.04545454545454547,0.45762711864406774,0.18975738185173166,0.0,0.5263157894736841,0.0,0.5263275988465328,0.5263157894736842,0.0,0.0,1.0,0.18181818181818182,0.07035175879396985,0.18181818181818182,0.07035175879396985,0.88507850881229,0.08291404326973384,0.15680952341213578,0.2338065174395908,0.6376034816608679,0.29891150353999857,0.8586615223804018,0.0037145471343482434,0.23529411764705882,0.06779661016949153,0.6071428571428571,0.1,0.28589682033206015,0.03910832217531217,0.31576391670867615,0.08578591121339779,0.18830182824296218,0.06038051031348185,0.2432282700861773,0.07582910483103157,1.0
